Date,Close,High,Low,Open,Volume
1981-03-03,0.09002357721328735,0.09045223455885378,0.09002357721328735,0.09045223455885378,16172800
1981-03-04,0.08916549384593964,0.0895941454321803,0.08916549384593964,0.0895941454321803,13708800
1981-03-05,0.08873678743839264,0.08916544451097874,0.08873678743839264,0.08916544451097874,5376000
1981-03-06,0.08787950873374939,0.08873681744530908,0.08787950873374939,0.08873681744530908,11603200
1981-03-09,0.0810210183262825,0.08144966968042686,0.0810210183262825,0.08144966968042686,15321600
1981-03-10,0.07716240733861923,0.07759105895257132,0.07716240733861923,0.07759105895257132,28380800
1981-03-11,0.07416179031133652,0.07501909888318305,0.07416179031133652,0.07501909888318305,29859200
1981-03-12,0.07716240733861923,0.07759105895257132,0.07716240733861923,0.07716240733861923,59248000
1981-03-13,0.076305091381073,0.07673374295566748,0.076305091381073,0.07673374295566748,231302400
1981-03-16,0.07930640131235123,0.08016370974253192,0.07930640131235123,0.07930640131235123,37228800
1981-03-17,0.08316431939601898,0.084021628166483,0.08316431939601898,0.08316431939601898,43747200
1981-03-18,0.08830814063549042,0.0891654491012806,0.08830814063549042,0.08830814063549042,36937600
1981-03-19,0.08745088428258896,0.0878795359091634,0.08745088428258896,0.0878795359091634,37811200
1981-03-20,0.08830814063549042,0.0891654491012806,0.08830814063549042,0.08830814063549042,14604800
1981-03-23,0.09173817187547684,0.0925954806255987,0.09173817187547684,0.09173817187547684,22019200
1981-03-24,0.0913095623254776,0.09173821403577524,0.0913095623254776,0.09173821403577524,28156800
1981-03-25,0.08959412574768066,0.09045220713036034,0.08959412574768066,0.09045220713036034,7056000
1981-03-26,0.08787950873374939,0.08830816595128863,0.08787950873374939,0.08830816595128863,12275200
1981-03-27,0.08487890660762787,0.08530755797793262,0.08487890660762787,0.08530755797793262,12252800
1981-03-30,0.08487890660762787,0.08573621507175451,0.08487890660762787,0.08487890660762787,9900800
1981-03-31,0.08402159065008163,0.08487889903774969,0.08402159065008163,0.08487889903774969,15993600
1981-04-01,0.08316431939601898,0.08359297664301059,0.08316431939601898,0.08359297664301059,34070400
1981-04-02,0.090452179312706,0.09088083067294132,0.090452179312706,0.090452179312706,31404800
1981-04-03,0.09088081866502762,0.09130947569214232,0.09088081866502762,0.09088081866502762,16486400
1981-04-06,0.08916549384593964,0.0895941454321803,0.08916549384593964,0.0895941454321803,22803200
1981-04-07,0.08830814063549042,0.08873679200662693,0.08830814063549042,0.08873679200662693,10684800
1981-04-08,0.09259547293186188,0.09345278161075016,0.09259547293186188,0.09259547293186188,21952000
1981-04-09,0.09431006014347076,0.09473871720765417,0.09431006014347076,0.09431006014347076,12499200
1981-04-10,0.09559603035449982,0.0960246817164295,0.09559603035449982,0.09559603035449982,33465600
1981-04-13,0.09559603035449982,0.0960246817164295,0.09559603035449982,0.09559603035449982,16060800
1981-04-14,0.09559603035449982,0.0960246817164295,0.09559603035449982,0.09559603035449982,6652800
1981-04-15,0.09088081866502762,0.09130947569214232,0.09088081866502762,0.09130947569214232,34048000
1981-04-16,0.0857362374663353,0.08616488894860518,0.0857362374663353,0.08616488894860518,23878400
1981-04-20,0.08830814063549042,0.08873679200662693,0.08830814063549042,0.08830814063549042,35347200
1981-04-21,0.09431006014347076,0.09473871720765417,0.09431006014347076,0.09431006014347076,28537600
1981-04-22,0.09773930162191391,0.09816795872056487,0.09773930162191391,0.09773930162191391,18995200
1981-04-23,0.1003112643957138,0.10073992167844005,0.1003112643957138,0.1003112643957138,58016000
1981-04-24,0.09945399314165115,0.10031129653473819,0.09945399314165115,0.10031129653473819,35056000
1981-04-27,0.09859664738178253,0.09902530466742138,0.09859664738178253,0.09902530466742138,38528000
1981-04-28,0.09688197821378708,0.09731063527168449,0.09688197821378708,0.09731063527168449,32188800
1981-04-29,0.09559603035449982,0.0960246817164295,0.09559603035449982,0.0960246817164295,13641600
1981-04-30,0.09731069952249527,0.0981680142043446,0.09731069952249527,0.09731069952249527,12611200
1981-05-01,0.09731069952249527,0.0981680142043446,0.09731069952249527,0.09731069952249527,16553600
1981-05-04,0.09688197821378708,0.09731063527168449,0.09688197821378708,0.09731063527168449,14448000
1981-05-05,0.09645337611436844,0.0968820219186005,0.09645337611436844,0.0968820219186005,17539200
1981-05-06,0.09388143569231033,0.09431008715575126,0.09388143569231033,0.09431008715575126,18950400
1981-05-07,0.09516742825508118,0.0955960855881984,0.09516742825508118,0.09516742825508118,9363200
1981-05-08,0.09602469950914383,0.09645335667401778,0.09602469950914383,0.09602469950914383,7907200
1981-05-11,0.09388143569231033,0.09431008715575126,0.09388143569231033,0.09431008715575126,11939200
1981-05-12,0.09388143569231033,0.09516739580615152,0.09388143569231033,0.09388143569231033,4256000
1981-05-13,0.09345278143882751,0.09473874731655348,0.09345278143882751,0.09388143863924236,4905600
1981-05-14,0.09216683357954025,0.09302414237121509,0.09216683357954025,0.09302414237121509,4928000
1981-05-15,0.09431006014347076,0.09559602561250422,0.09431006014347076,0.09431006014347076,4905600
1981-05-18,0.09602469950914383,0.09688200239185552,0.09602469950914383,0.09602469950914383,4166400
1981-05-19,0.09431006014347076,0.09473871720765417,0.09431006014347076,0.09473871720765417,25424000
1981-05-20,0.09731069952249527,0.0981680142043446,0.09731069952249527,0.09731069952249527,13283200
1981-05-21,0.1028839498758316,0.10331260710139115,0.1028839498758316,0.1028839498758316,32211200
1981-05-22,0.1075991541147232,0.10845646863833894,0.1075991541147232,0.1075991541147232,31427200
1981-05-26,0.10717050731182098,0.10759915312263786,0.10717050731182098,0.10759915312263786,85344000
1981-05-27,0.11317166686058044,0.11360032413255243,0.11317166686058044,0.11317166686058044,149497600
1981-05-28,0.11317166686058044,0.11360032413255243,0.11317166686058044,0.11317166686058044,73987200
1981-05-29,0.11360025405883789,0.11402967801753951,0.11360025405883788,0.11360025405883788,59382400
1981-06-01,0.11360025405883789,0.11402967801753951,0.11360025405883788,0.11360025405883788,51251200
1981-06-02,0.10802780836820602,0.10845646561807677,0.10802780836820602,0.10845646561807677,40432000
1981-06-03,0.10802780836820602,0.10888511142090904,0.10802780836820602,0.10802780836820602,39446400
1981-06-04,0.11017108708620071,0.11059973290426783,0.11017108708620071,0.11017108708620071,56067200
1981-06-05,0.10845646262168884,0.10888510841267868,0.10845646262168884,0.10888510841267868,57680000
1981-06-08,0.10459853708744049,0.10502719418905825,0.10459853708744049,0.10502719418905825,93497600
1981-06-09,0.10674181580543518,0.1071704729257544,0.10674181580543517,0.10674181580543517,119593600
1981-06-10,0.10802780836820602,0.10931376867077978,0.10802780836820602,0.10802780836820602,25222400
1981-06-11,0.11274301260709763,0.11317166989054613,0.11274301260709763,0.11274301260709763,38976000
1981-06-12,0.11145704239606857,0.11188569964179715,0.11145704239606859,0.11188569964179715,25804800
1981-06-15,0.11102839559316635,0.11145705287921247,0.11102839559316635,0.11145705287921247,143763200
1981-06-16,0.10888510942459106,0.10931376666660274,0.10888510942459106,0.10931376666660274,37251200
1981-06-17,0.10717050731182098,0.10759915312263786,0.10717050731182098,0.10759915312263786,27574400
1981-06-18,0.10674181580543518,0.10759911859903863,0.10674181580543517,0.1071704729257544,23049600
1981-06-19,0.10374128818511963,0.10416993406222028,0.10374128818511963,0.10416993406222028,27507200
1981-06-22,0.09988264739513397,0.10031129335456661,0.09988264739513397,0.10031129335456661,10841600
1981-06-23,0.10159725695848465,0.10245532720348591,0.10159725695848465,0.10159725695848465,15030400
1981-06-24,0.09902530908584595,0.09988262369537627,0.09902530908584595,0.09988262369537627,23027200
1981-06-25,0.10116854310035706,0.10159720023113893,0.10116854310035706,0.10116854310035706,24259200
1981-06-26,0.09988264739513397,0.10073995076104189,0.09988264739513397,0.10073995076104189,23788800
1981-06-29,0.09645337611436844,0.09731067916987109,0.09645337611436844,0.09731067916987109,10595200
1981-06-30,0.08916549384593964,0.0895941454321803,0.08916549384593964,0.0895941454321803,35907200
1981-07-01,0.08830814063549042,0.08873679200662693,0.08830814063549042,0.08873679200662693,170464000
1981-07-02,0.08830814063549042,0.08873679200662693,0.08830814063549042,0.08830814063549042,30284800
1981-07-06,0.08530759066343307,0.08616489945603654,0.08530759066343307,0.08616489945603654,16531200
1981-07-07,0.0861649215221405,0.0870222305342935,0.0861649215221405,0.0861649215221405,15836800
1981-07-08,0.08959412574768066,0.09002354991477883,0.08959412574768066,0.08959412574768066,16620800
1981-07-09,0.08273564279079437,0.08316429418431882,0.08273564279079437,0.08316429418431882,32883200
1981-07-10,0.076305091381073,0.07673374295566748,0.076305091381073,0.07673374295566748,55171200
1981-07-13,0.07802043110132217,0.07844908815232644,0.07802043110132217,0.07802043110132217,45740800
1981-07-14,0.08144968003034592,0.08230698857109091,0.08144968003034592,0.08144968003034592,19779200
1981-07-15,0.08359299600124359,0.08402164762398195,0.08359299600124359,0.08359299600124359,10953600
1981-07-16,0.0857362374663353,0.0865935461543937,0.0857362374663353,0.0857362374663353,15232000
1981-07-17,0.08873678743839264,0.08916544451097874,0.08873678743839264,0.08873678743839264,19824000
1981-07-20,0.08273564279079437,0.08316429418431882,0.08273564279079437,0.08316429418431882,23654400
1981-07-21,0.08230696618556976,0.08273562320111666,0.08230696618556976,0.08273562320111666,31942400
1981-07-22,0.07759104669094086,0.07844912818201887,0.07759104669094086,0.07844912818201887,22668800
1981-07-23,0.07973508536815643,0.08016374262081433,0.07973508536815643,0.07973508536815643,34451200
1981-07-24,0.08230696618556976,0.08273562320111666,0.08230696618556976,0.08230696618556976,28851200
1981-07-27,0.0857362374663353,0.08616488894860518,0.0857362374663353,0.0857362374663353,17337600
1981-07-28,0.08273564279079437,0.08316429418431882,0.08273564279079437,0.08316429418431882,22848000
1981-07-29,0.08144968003034592,0.08187833716247725,0.08144968003034592,0.08187833716247725,15500800
1981-07-30,0.08445026725530624,0.08530757589953818,0.08445026725530624,0.08445026725530624,9900800
1981-07-31,0.0857362374663353,0.08616488894860518,0.0857362374663353,0.0857362374663353,10953600
1981-08-03,0.08487890660762787,0.08573621507175451,0.08487890660762787,0.08573621507175451,12432000
1981-08-04,0.0861649215221405,0.08659357888997742,0.0861649215221405,0.0861649215221405,31673600
1981-08-05,0.08873678743839264,0.08916544451097874,0.08873678743839264,0.08873678743839264,17494400
1981-08-06,0.08659356087446213,0.08702221242959864,0.08659356087446213,0.08702221242959864,10528000
1981-08-07,0.08659356087446213,0.08702221242959864,0.08659356087446213,0.08659356087446213,9206400
1981-08-10,0.08659356087446213,0.08659356087446213,0.08659356087446213,0.08659356087446213,0
1981-08-11,0.08402159065008163,0.08487889903774969,0.08402159065008163,0.08487889903774969,71456000
1981-08-12,0.08230696618556976,0.08273562320111666,0.08230696618556976,0.08273562320111666,26275200
1981-08-13,0.07973508536815643,0.08016374262081433,0.07973508536815643,0.08016374262081433,27484800
1981-08-14,0.07844910770654678,0.07930641629873142,0.07844910770654678,0.07930641629873142,24192000
1981-08-17,0.07587641477584839,0.07673372343041102,0.07587641477584839,0.07673372343041102,18905600
1981-08-18,0.07416179031133652,0.07501909888318305,0.07416179031133652,0.07501909888318305,17001600
1981-08-19,0.07330447435379028,0.07416178283925978,0.07330447435379028,0.07416178283925978,20675200
1981-08-20,0.07416179031133652,0.07459044745901872,0.07416179031133652,0.07416179031133652,17113600
1981-08-21,0.0690179392695427,0.06987524777512989,0.0690179392695427,0.06987524777512989,41910400
1981-08-24,0.06473064422607422,0.06515930147412495,0.06473064422607422,0.06515930147412495,23072000
1981-08-25,0.06644599139690399,0.06687464264371835,0.06644599139690399,0.06644599139690399,40700800
1981-08-26,0.06515927612781525,0.06558792748560566,0.06515927612781525,0.06558792748560566,33600000
1981-08-27,0.06558796018362045,0.06601738443028807,0.06558796018362045,0.06558796018362045,25916800
1981-08-28,0.0690179392695427,0.06944659066057758,0.0690179392695427,0.0690179392695427,38035200
1981-08-31,0.0690179392695427,0.06944659066057758,0.0690179392695427,0.0690179392695427,40947200
1981-09-01,0.07330447435379028,0.07373313145828368,0.07330447435379028,0.07330447435379028,37027200
1981-09-02,0.07459045201539993,0.07501910346574857,0.07459045201539993,0.07459045201539993,19376000
1981-09-03,0.07073254883289337,0.07158985724820978,0.07073254883289337,0.07158985724820978,37475200
1981-09-04,0.06987526267766953,0.0703039141601244,0.06987526267766953,0.0703039141601244,15254400
1981-09-08,0.06773197650909424,0.06816063364174475,0.06773197650909424,0.06816063364174475,25446400
1981-09-09,0.06773197650909424,0.06816063364174475,0.06773197650909424,0.06773197650909424,30531200
1981-09-10,0.06816063821315765,0.06858928965103937,0.06816063821315765,0.06816063821315765,34809600
1981-09-11,0.06730333715677261,0.06773198864269467,0.06730333715677261,0.06773198864269467,17539200
1981-09-14,0.06515927612781525,0.06558792748560566,0.06515927612781525,0.06558792748560566,27686400
1981-09-15,0.06344468891620636,0.06387334047443323,0.06344468891620636,0.06387334047443323,19510400
1981-09-16,0.062158726155757904,0.06258738346068433,0.062158726155757904,0.06258738346068433,19353600
1981-09-17,0.06044413521885872,0.06087279271409895,0.06044413521885872,0.06087279271409895,19376000
1981-09-18,0.06087276339530945,0.0613014149605712,0.06087276339530945,0.06087276339530945,26320000
1981-09-21,0.06130141019821167,0.06173006745369183,0.06130141019821168,0.06130141019821168,49033600
1981-09-22,0.05787217617034912,0.05830082766822639,0.05787217617034912,0.05830082766822639,47420800
1981-09-23,0.056586217135190964,0.05744352595908623,0.056586217135190964,0.05744352595908623,28201600
1981-09-24,0.05615754798054695,0.056586199396359727,0.05615754798054695,0.056586199396359727,18300800
1981-09-25,0.048869650810956955,0.04972695928474164,0.048869650810956955,0.04972695928474164,34608000
1981-09-28,0.049298323690891266,0.04972698097653011,0.049298323690891266,0.049298323690891266,91728000
1981-09-29,0.05187022686004639,0.05229888395252082,0.05187022686004639,0.05187022686004639,94684800
1981-09-30,0.052298884838819504,0.05272753621504107,0.052298884838819504,0.052298884838819504,49996800
1981-10-01,0.052298884838819504,0.05272753621504107,0.052298884838819504,0.052298884838819504,61129600
1981-10-02,0.056586217135190964,0.057014874408898374,0.056586217135190964,0.056586217135190964,45046400
1981-10-05,0.058300815522670746,0.05915812406334478,0.058300815522670746,0.058300815522670746,43097600
1981-10-06,0.05787217617034912,0.05830082766822639,0.05787217617034912,0.05830082766822639,28358400
1981-10-07,0.06130141019821167,0.062158718985652665,0.06130141019821168,0.06130141019821168,38841600
1981-10-08,0.06344468891620636,0.06387334047443323,0.06344468891620636,0.06344468891620636,31091200
1981-10-09,0.06387335062026978,0.06473065959642073,0.06387335062026978,0.06387335062026978,54521600
1981-10-12,0.06601736694574356,0.06644602412722357,0.06601736694574356,0.06601736694574356,27350400
1981-10-13,0.06601736694574356,0.06687467558518526,0.06601736694574356,0.06601736694574356,44195200
1981-10-14,0.062158726155757904,0.06258738346068433,0.062158726155757904,0.06258738346068433,30979200
1981-10-15,0.06344468891620636,0.06387334047443323,0.06344468891620636,0.06344468891620636,29433600
1981-10-16,0.06258738785982132,0.06301603947135681,0.06258738785982132,0.06301603947135681,36467200
1981-10-19,0.06387335062026978,0.06430200797010555,0.06387335062026978,0.06387335062026978,20585600
1981-10-20,0.06730333715677261,0.06773198864269467,0.06730333715677261,0.06730333715677261,35728000
1981-10-21,0.06730333715677261,0.06773198864269467,0.06730333715677261,0.06730333715677261,76899200
1981-10-22,0.066874660551548,0.06730331763666453,0.066874660551548,0.06730331763666453,32278400
1981-10-23,0.06515927612781525,0.06558792748560566,0.06515927612781525,0.06558792748560566,27910400
1981-10-26,0.06515927612781525,0.06558792748560566,0.06515927612781525,0.06515927612781525,27283200
1981-10-27,0.06644599139690399,0.06730329961404824,0.06644599139690399,0.06644599139690399,85590400
1981-10-28,0.06858929246664047,0.0690179496456367,0.06858929246664047,0.06858929246664047,44172800
1981-10-29,0.06773197650909424,0.06816063364174475,0.06773197650909424,0.06816063364174475,30486400
1981-10-30,0.06858929246664047,0.0690179496456367,0.06858929246664047,0.06858929246664047,52729600
1981-11-02,0.06858929246664047,0.0690179496456367,0.06858929246664047,0.06858929246664047,36915200
1981-11-03,0.06773197650909424,0.06816063364174475,0.06773197650909424,0.06816063364174475,28380800
1981-11-04,0.06601736694574356,0.06644602412722357,0.06601736694574356,0.06644602412722357,23811200
1981-11-05,0.06130141019821167,0.06173006745369183,0.06130141019821168,0.06173006745369183,23363200
1981-11-06,0.06173009052872658,0.062158742220919695,0.06173009052872658,0.06173009052872658,24595200
1981-11-09,0.06258738785982132,0.06301603947135681,0.06258738785982132,0.06258738785982132,20384000
1981-11-10,0.06301601231098175,0.06344466946128316,0.06301601231098175,0.06301601231098175,16755200
1981-11-11,0.06473064422607422,0.06515930147412495,0.06473064422607422,0.06473064422607422,27440000
1981-11-12,0.066874660551548,0.06730331763666453,0.066874660551548,0.066874660551548,39916800
1981-11-13,0.062158726155757904,0.06258738346068433,0.062158726155757904,0.06258738346068433,21011200
1981-11-16,0.06130141019821167,0.06173006745369183,0.06130141019821168,0.06173006745369183,22556800
1981-11-17,0.06258738785982132,0.06301603947135681,0.06258738785982132,0.06258738785982132,35414400
1981-11-18,0.06473064422607422,0.06515930147412495,0.06473064422607422,0.06473064422607422,29142400
1981-11-19,0.06473064422607422,0.06515930147412495,0.06473064422607422,0.06473064422607422,40006400
1981-11-20,0.06515927612781525,0.06558792748560566,0.06515927612781525,0.06515927612781525,38102400
1981-11-23,0.062158726155757904,0.0630160350420908,0.062158726155757904,0.0630160350420908,22960000
1981-11-24,0.06173009052872658,0.062158742220919695,0.06173009052872658,0.062158742220919695,22153600
1981-11-25,0.06301601231098175,0.06344466946128316,0.06301601231098175,0.06301601231098175,52550400
1981-11-27,0.06473064422607422,0.06515930147412495,0.06473064422607422,0.06473064422607422,37251200
1981-11-30,0.06387335062026978,0.06430200797010555,0.06387335062026978,0.06430200797010555,23968000
1981-12-01,0.06387335062026978,0.06430200797010555,0.06387335062026978,0.06387335062026978,23385600
1981-12-02,0.0643019899725914,0.06473064147893111,0.0643019899725914,0.0643019899725914,37564800
1981-12-03,0.06344468891620636,0.06387334047443323,0.06344468891620636,0.06387334047443323,20428800
1981-12-04,0.06515927612781525,0.06558792748560566,0.06515927612781525,0.06515927612781525,137155200
1981-12-07,0.06558796018362045,0.06601738443028807,0.06558796018362045,0.06558796018362045,59292800
1981-12-08,0.0643019899725914,0.06515929870878981,0.0643019899725914,0.06515929870878981,50624000
1981-12-09,0.06473064422607422,0.06515930147412495,0.06473064422607422,0.06473064422607422,34272000
1981-12-10,0.06473064422607422,0.06515930147412495,0.06473064422607422,0.06473064422607422,37408000
1981-12-11,0.0643019899725914,0.06515929870878981,0.0643019899725914,0.06473064147893111,76092800
1981-12-14,0.062158726155757904,0.0630160350420908,0.062158726155757904,0.0630160350420908,25244800
1981-12-15,0.06387335062026978,0.06430200797010555,0.06387335062026978,0.06387335062026978,31315200
1981-12-16,0.066874660551548,0.06730331763666453,0.066874660551548,0.066874660551548,65452800
1981-12-17,0.07244714349508286,0.07287580046719774,0.07244714349508286,0.07244714349508286,51452800
1981-12-18,0.07844910770654678,0.0788777591408801,0.07844910770654678,0.07844910770654678,71724800
1981-12-21,0.07501911371946335,0.07544777095191967,0.07501911371946335,0.07544777095191967,56403200
1981-12-22,0.076305091381073,0.07673374295566748,0.076305091381073,0.076305091381073,53827200
1981-12-23,0.07459045201539993,0.07501910346574857,0.07459045201539993,0.07501910346574857,28896000
1981-12-24,0.07501911371946335,0.07544777095191967,0.07501911371946335,0.07501911371946335,28918400
1981-12-28,0.07158990204334259,0.07244720527157275,0.07158990204334259,0.07244720527157275,36579200
1981-12-29,0.07287582755088806,0.07373313609021384,0.07287582755088806,0.07287582755088806,24236800
1981-12-30,0.07587641477584839,0.07630507196488892,0.07587641477584839,0.07587641477584839,32188800
1981-12-31,0.07587641477584839,0.07630507196488892,0.07587641477584839,0.07587641477584839,54656000
1982-01-04,0.07544775307178497,0.07587640447913747,0.07544775307178497,0.07587640447913747,71254400
1982-01-05,0.07158990204334259,0.07244720527157275,0.07158990204334259,0.07244720527157275,35840000
1982-01-06,0.07073254883289337,0.07116120017879317,0.07073254883289337,0.07116120017879317,66080000
1982-01-07,0.06515927612781525,0.06601735151818945,0.06515927612781525,0.06601735151818945,70044800
1982-01-08,0.06816063821315765,0.06858928965103937,0.06816063821315765,0.06816063821315765,56604800
1982-01-11,0.06387335062026978,0.06430200797010555,0.06387335062026978,0.06430200797010555,33331200
1982-01-12,0.06173009052872658,0.062158742220919695,0.06173009052872658,0.062158742220919695,59920000
1982-01-13,0.06130141019821167,0.06173006745369183,0.06130141019821168,0.06173006745369183,41753600
1982-01-14,0.0643019899725914,0.06473064147893111,0.0643019899725914,0.0643019899725914,25715200
1982-01-15,0.06858929246664047,0.06944660110111464,0.06858929246664047,0.06858929246664047,46704000
1982-01-18,0.06987526267766953,0.07073257136609791,0.06987526267766953,0.06987526267766953,28000000
1982-01-19,0.06816063821315765,0.06901794681243917,0.06816063821315765,0.06901794681243917,55507200
1982-01-20,0.06944660097360611,0.06987525815181529,0.06944660097360611,0.06944660097360611,25827200
1982-01-21,0.07073254883289337,0.07116120017879317,0.07073254883289337,0.07073254883289337,33331200
1982-01-22,0.07116121053695679,0.07158986766876836,0.07116121053695679,0.07116121053695679,24259200
1982-01-25,0.0690179392695427,0.06944659066057758,0.0690179392695427,0.06944659066057758,44710400
1982-01-26,0.06644599139690399,0.06730329961404824,0.06644599139690399,0.06730329961404824,21212800
1982-01-27,0.066874660551548,0.06773196899826402,0.066874660551548,0.066874660551548,31360000
1982-01-28,0.0690179392695427,0.06944659066057758,0.0690179392695427,0.0690179392695427,39603200
1982-01-29,0.06987526267766953,0.0703039141601244,0.06987526267766953,0.06987526267766953,53155200
1982-02-01,0.0690179392695427,0.06987524777512989,0.0690179392695427,0.06987524777512989,38528000
1982-02-02,0.06944660097360611,0.0703039096065062,0.06944660097360611,0.06944660097360611,54275200
1982-02-03,0.06944660097360611,0.06987525815181529,0.06944660097360611,0.06944660097360611,31472000
1982-02-04,0.06773197650909424,0.06816063364174475,0.06773197650909424,0.06816063364174475,22041600
1982-02-05,0.06773197650909424,0.06816063364174475,0.06773197650909424,0.06773197650909424,40297600
1982-02-08,0.06344468891620636,0.06387334047443323,0.06344468891620636,0.06387334047443323,31696000
1982-02-09,0.06344468891620636,0.06387334047443323,0.06344468891620636,0.06344468891620636,57904000
1982-02-10,0.0643019899725914,0.06473064147893111,0.0643019899725914,0.0643019899725914,38796800
1982-02-11,0.06344468891620636,0.06387334047443323,0.06344468891620636,0.06387334047443323,24528000
1982-02-12,0.0643019899725914,0.06473064147893111,0.0643019899725914,0.0643019899725914,19644800
1982-02-16,0.06301601231098175,0.06344466946128316,0.06301601231098175,0.06344466946128316,34316800
